,Method,Relative Error (%)
0,MALTS,25.084876444609566
1,MALTS,16.233845469872747
2,MALTS,2.3594567198932164
3,MALTS,4.847877174917409
4,MALTS,17.371555451045996
5,MALTS,8.848902208706752
6,MALTS,18.187466872877156
7,MALTS,11.182776776391941
8,MALTS,15.48487035542768
9,MALTS,0.34844620617490507
10,MALTS,7.368352796246423
11,MALTS,3.7450293744530185
12,MALTS,7.261572121651495
13,MALTS,2.2480501093178296
14,MALTS,3.2560742606417574
15,MALTS,4.574585934673627
16,MALTS,16.580558142259544
17,MALTS,2.803822771290186
18,MALTS,1.4328855201765032
19,MALTS,2.1805307097735054
20,MALTS,14.185419222860329
21,MALTS,22.67552810725027
22,MALTS,0.05934430103986284
23,MALTS,10.081237062276164
24,MALTS,3.976186006579053
25,MALTS,7.243641573158291
26,MALTS,3.4099612228723437
27,MALTS,23.152679001879147
28,MALTS,7.530000096667782
29,MALTS,4.8907595261003305
30,MALTS,9.007406196610187
31,MALTS,4.436846927112778
32,MALTS,29.050839836009178
33,MALTS,10.343517795063397
34,MALTS,11.179561382459198
35,MALTS,6.857377968877311
36,MALTS,6.651067123020322
37,MALTS,8.83570643382769
38,MALTS,0.2454952938218133
39,MALTS,7.874365557492537
40,MALTS,25.341678771353397
41,MALTS,12.983662693293265
42,MALTS,12.699931898845948
43,MALTS,2.8120581805243328
44,MALTS,5.374195820708436
45,MALTS,0.869236256929766
46,MALTS,6.576532347510263
47,MALTS,12.826912669908161
48,MALTS,1.213232869004387
49,MALTS,2.4179458666671376
50,MALTS,0.7239157439702817
51,MALTS,10.015953243888356
52,MALTS,3.7181199182929845
53,MALTS,13.226964373989134
54,MALTS,4.895821661686879
55,MALTS,12.538380909728431
56,MALTS,6.589311289932866
57,MALTS,4.766481602633198
58,MALTS,7.6775469115998956
59,MALTS,15.807873114072802
60,MALTS,2.545936856708008
61,MALTS,3.549241189137394
62,MALTS,4.663511682252801
63,MALTS,12.863129197337836
64,MALTS,4.101780549991951
65,MALTS,2.134109144006753
66,MALTS,13.331340664268298
67,MALTS,26.72756709798188
68,MALTS,7.840231055711359
69,MALTS,9.099830930507197
70,MALTS,3.649734521860771
71,MALTS,0.6809070995965506
72,MALTS,11.495229486947418
73,MALTS,14.183875009818678
74,MALTS,9.265967542280338
75,MALTS,9.061045114134366
76,MALTS,3.9526709235196895
77,MALTS,11.194950000942008
78,MALTS,4.631834116799389
79,MALTS,31.195439259116476
80,MALTS,16.896328811682082
81,MALTS,25.856849892597488
82,MALTS,5.6408851823651665
83,MALTS,14.080206590307343
84,MALTS,10.011786677129816
85,MALTS,21.22845849632311
86,MALTS,12.63026159221241
87,MALTS,1.7064397373786584
88,MALTS,2.070428676166042
89,MALTS,1.694416342163237
90,MALTS,29.13326463463999
91,MALTS,13.34262301302204
92,MALTS,4.996365347218205
93,MALTS,2.1474772286480572
94,MALTS,0.2934030337001641
95,MALTS,15.825032422757287
96,MALTS,15.571948613523482
97,MALTS,11.476213068584874
98,MALTS,18.416407852757324
99,MALTS,4.135192254197734
100,MALTS,4.2593078315685196
101,MALTS,6.8220081382711255
102,MALTS,10.862339502450144
103,MALTS,17.926178766615646
104,MALTS,0.943188011305341
105,MALTS,2.6384402175654134
106,MALTS,2.831307761988316
107,MALTS,8.30151790598808
108,MALTS,10.14125761889236
109,MALTS,12.089122301048683
110,MALTS,7.189436648984017
111,MALTS,0.8512928848841165
112,MALTS,9.39852801275241
113,MALTS,16.935569922350766
114,MALTS,22.042537895750193
115,MALTS,24.283104395289307
116,MALTS,9.296596546863622
117,MALTS,20.546337800332264
118,MALTS,13.575790595319386
119,MALTS,3.0627794273816047
120,MALTS,0.1538271393898891
121,MALTS,4.593341504747529
122,MALTS,5.082479071904623
123,MALTS,20.039684249136585
124,MALTS,1.050147038902872
125,MALTS,2.410236903646656
126,MALTS,2.7588300965351062
127,MALTS,36.30403990390134
128,MALTS,12.102177401333176
129,MALTS,19.92217162139217
130,MALTS,34.502054611705354
131,MALTS,6.609366832560867
132,MALTS,3.5209167798790117
133,MALTS,21.883615496990107
134,MALTS,4.335948387629564
135,MALTS,14.504218641168814
136,MALTS,28.814598715192595
137,MALTS,20.782825747427623
138,MALTS,2.081735387620359
139,MALTS,1.6654404099614482
140,MALTS,9.933043416132406
141,MALTS,29.761960424290468
142,MALTS,12.791866054561787
143,MALTS,7.413216083728526
144,MALTS,3.3406393797290512
145,MALTS,7.769065197400976
146,MALTS,1.2134034606003605
147,MALTS,8.097166762779278
148,MALTS,1.1033065390450736
149,MALTS,1.8468630013372747
150,MALTS,3.135853462305697
151,MALTS,1.5012381626049671
152,MALTS,20.939441845563035
153,MALTS,9.008294909466676
154,MALTS,23.541453479224895
155,MALTS,2.0055838220971243
156,MALTS,1.492605477113896
157,MALTS,9.814504993423705
158,MALTS,11.852690799663378
159,MALTS,11.40874566560069
160,MALTS,9.743435207140926
161,MALTS,9.120427123290124
162,MALTS,6.217606281743412
163,MALTS,37.78052723264723
164,MALTS,5.154389757315925
165,MALTS,7.608838929863854
166,MALTS,11.230504460567666
167,MALTS,11.203641178015507
168,MALTS,15.529313723400373
169,MALTS,26.523743637251325
170,MALTS,21.506808160913312
171,MALTS,0.8645786429162596
172,MALTS,11.142503694812715
173,MALTS,17.501543087547013
174,MALTS,8.190181185307898
175,MALTS,4.9720498799641035
176,MALTS,3.9600195607692616
177,MALTS,7.02477298928957
178,MALTS,9.991061272733411
179,MALTS,5.408596684367824
180,MALTS,0.3055838760713185
181,MALTS,0.37852819464272547
182,MALTS,7.96069016941912
183,MALTS,3.9263477761678884
184,MALTS,14.329050926085488
185,MALTS,46.22094718576753
186,MALTS,12.188853391056861
187,MALTS,11.336626364161814
188,MALTS,26.451525803346414
189,MALTS,14.62575984041299
190,MALTS,21.860488514219043
191,MALTS,10.779175961936394
192,MALTS,15.977159702897003
193,MALTS,17.150284546818877
194,MALTS,2.8706743816833207
195,MALTS,11.49797519838248
196,MALTS,7.0469876381353895
197,MALTS,0.8180304828614491
198,MALTS,3.451436326106758
199,MALTS,4.1016816431049765
200,MALTS,14.201681687136263
201,MALTS,16.93776509369628
202,MALTS,4.821559423665659
203,MALTS,6.491894532851217
204,MALTS,24.05370237631325
205,MALTS,6.375064220920519
206,MALTS,12.847141093870757
207,MALTS,11.792656158370606
208,MALTS,41.739303269506266
209,MALTS,5.408277841820044
210,MALTS,27.284070072426235
211,MALTS,0.8977869917495468
212,MALTS,22.33740424519736
213,MALTS,10.840419060618572
214,MALTS,3.453511018799834
215,MALTS,3.037372393820487
216,MALTS,4.7143679593696195
217,MALTS,1.2818486941313563
218,MALTS,0.72149395053084
219,MALTS,13.785646648986896
220,MALTS,3.341033198758572
221,MALTS,2.8731952454223006
222,MALTS,4.2395300774765925
223,MALTS,6.461493791951519
224,MALTS,3.051397185337177
225,MALTS,25.65285817310207
226,MALTS,20.643162390766552
227,MALTS,2.546915301775602
228,MALTS,12.241206106993406
229,MALTS,13.650883041336325
230,MALTS,11.935834052658876
231,MALTS,10.595894466071302
232,MALTS,33.766643105786834
233,MALTS,4.003970725318972
234,MALTS,23.894130586465863
235,MALTS,4.714910025310674
236,MALTS,14.642003464751992
237,MALTS,2.587188389636281
238,MALTS,15.488388864604023
239,MALTS,14.962508232525353
240,MALTS,4.141065907022323
241,MALTS,12.944507689616591
242,MALTS,0.6161065413582238
243,MALTS,16.299597906818793
244,MALTS,0.2942194331674684
245,MALTS,0.8366808129764783
246,MALTS,21.444829044130703
247,MALTS,5.439661214912433
248,MALTS,0.803931573210335
249,MALTS,1.9438230713425289
250,MALTS,5.845905977191919
251,MALTS,12.472579197258005
252,MALTS,27.989159915569743
253,MALTS,1.4163248422597345
254,MALTS,8.403626346965035
255,MALTS,4.0042677662866
256,MALTS,5.892173500227808
257,MALTS,1.88185780431274
258,MALTS,5.153548327985669
259,MALTS,23.59964960874263
260,MALTS,7.731099107925833
261,MALTS,7.201991367448757
262,MALTS,7.820499464214114
263,MALTS,14.71573395638871
264,MALTS,3.3194823221851086
265,MALTS,4.813178963381768
266,MALTS,6.764752468002971
267,MALTS,3.0818761337165346
268,MALTS,1.0504023303775227
269,MALTS,4.786255941558316
270,MALTS,5.466952319111441
271,MALTS,1.2445402567806054
272,MALTS,7.197716522330843
273,MALTS,11.636239736152945
274,MALTS,35.97574083277916
275,MALTS,3.3641580009352134
276,MALTS,23.56316990991096
277,MALTS,11.148021990364237
278,MALTS,17.148983189057123
279,MALTS,1.491180713099024
280,MALTS,30.647862585065134
281,MALTS,7.822005551616554
